case,pwin,ploss
447us134,8.139292761874384e-08,0.9999999186070487
452us713,1.0,3.4142979448792184e-16
450us503,8.44685217125377e-12,0.9999999999915872
450us398,0.010726535980402671,0.9892734640195827
450us107,2.1349074128724388e-11,0.9999999999786269
450us621,1.0,1.3030808529382439e-14
451us1,3.6774313366105295e-14,1.0
452us161,0.9999999999985221,1.4619860810646506e-12
450us46,2.3789246124280067e-09,0.9999999976211029
453us247,1.128458082443193e-10,0.999999999887109
449us54,5.0953571512373586e-12,0.9999999999948841
452us18,0.06939176835210258,0.9306082316479125
451us400,1.0,1.7147452231964604e-16
449us302,0.9999999999998863,8.54718807445863e-14
453us210,4.841296705565268e-13,0.9999999999995453
451us619,1.0,8.255983212011988e-16
451us679,7.226144385610905e-14,0.9999999999998863
451us182,1.0,3.220786808961524e-16
451us259,1.0,2.7916865087541834e-14
453us57,2.709916146232438e-13,0.9999999999997726
453us609,1.0,4.038492641786972e-14
449us433,0.10818677776774176,0.8918132222322588
452us640,0.13069412649677092,0.8693058735032178
450us381,0.9999999999994316,5.399555567045585e-13
449us590,1.1187990033387833e-13,0.9999999999998863
450us544,0.02425952424155706,0.9757404757584537
452us205,1.1474154181795464e-12,0.9999999999988631
453us182,1.0,1.9218462039668607e-14
450us221,0.002502333287089846,0.9974976667129379
451us100,4.4723223937781816e-13,0.9999999999995453
450us261,3.1594788876869525e-12,0.9999999999968168
453us454,1.8102743483070664e-12,0.999999999998181
451us704,4.568780229170451e-11,0.9999999999542979
451us304,3.317794288537755e-13,0.9999999999996589
452us615,3.8633992384204646e-13,0.9999999999996589
453us156,0.08432663122602373,0.9156733687739967
452us692,1.0252807664494759e-11,0.9999999999897682
449us608,0.9999999999998863,6.570283888138409e-14
449us539,3.064548452334843e-13,0.9999999999996589
449us90,0.01404851016953325,0.9859514898304745
451us430,3.2461842405202636e-12,0.9999999999967031
450us464,1.0,1.6025545100880209e-15
450us382,1.0,2.810164520171671e-14
450us346,0.020597031245201396,0.97940296875479
453us490,7.711914020712443e-11,0.9999999999229203
455us130,0.9999999999944293,5.5449888539960186e-12
452us490,4.0423770325115475e-11,0.9999999999595275
451us355,0.01987219503998225,0.9801278049600176
452us247,3.59835054669791e-11,0.9999999999639613
453us367,1.0,1.2145696853853741e-14
452us549,0.9999999999998863,6.789450425703681e-14
450us662,1.0,4.0264494964094695e-15
449us250,9.71074468358105e-12,0.9999999999903366
450us175,0.999999999994543,5.428473843451849e-12
453us571,2.7988221416033567e-12,0.9999999999971578
453us34,3.347911830923244e-10,0.9999999996651923
449us117,0.023979591731660647,0.9760204082683581
458us119,0.2155031788426183,0.7844968211573794
456us1,1.6826910420220518e-12,0.9999999999982947
458us50,0.08483209295761665,0.9151679070423896
456us461,0.008932539196788911,0.9910674608031904
458us502,1.0,8.597110010494671e-16
454us235,5.449418272223353e-13,0.9999999999994316
456us444,1.0,2.79049376235543e-15
455us1,1.9741726401396793e-14,1.0
456us742,1.6482885824240724e-14,1.0
456us228,0.9999999996085762,3.914084051406205e-10
458us219,1.1135258817099534e-11,0.9999999999888587
458us782,1.5018755522569925e-12,0.9999999999985221
455us129,1.0,2.945906488049736e-15
455us104,1.3151669327311737e-13,0.9999999999998863
458us176,1.493385668758212e-11,0.999999999985107
454us46,3.1741885548135334e-13,0.9999999999996589
454us170,3.7339165124430054e-14,1.0
456us63,0.21935755840586954,0.7806424415941197
457us702,0.999999999992383,7.64584791951877e-12
457us957,9.869418882249533e-11,0.9999999999013198
457us202,1.0,6.100354956936801e-18
457us668,0.9999999999998863,1.5125135394083438e-13
458us670,0.015704756274083496,0.9842952437259076
457us102,3.5723764234297908e-12,0.9999999999964757
455us509,2.731621671261762e-13,0.9999999999997726
456us615,6.920172412530546e-12,0.9999999999930651
457us596,2.049058151228524e-15,1.0
458us419,1.9481666672843628e-11,0.9999999999805596
457us853,0.03961195073112933,0.9603880492688465
454us201,0.02536716942786223,0.974632830572158
457us85,0.013150083453491135,0.9868499165465084
457us687,0.00045540104913172985,0.9995445989508638
455us745,0.08536851697321579,0.9146314830267805
455us305,1.0,3.3483483631855266e-17
457us440,1.0,4.969727939197616e-17
454us100,1.0,1.739385834666366e-16
456us152,1.1508917151389768e-14,1.0
457us922,2.36563440865106e-12,0.9999999999976126
458us718,1.0,8.572026592572466e-16
455us72,2.547638916950474e-10,0.9999999997452278
458us1,0.999999999992724,7.264597837282778e-12
456us798,0.0018119753815964517,0.9981880246184183
456us556,1.0,6.683731094948097e-17
458us613,1.0,9.061622949514838e-16
455us624,0.010809696181249969,0.9891903038187218
457us465,0.9999999999998863,8.492618330206327e-14
457us31,0.004696497073431452,0.9953035029265827
457us332,8.180579847542011e-14,0.9999999999998863
455us676,1.0,4.694291118799262e-15
455us209,8.484770651700303e-13,0.9999999999992042
454us464,5.185093056423728e-15,1.0
454us432,0.23302516205539509,0.7669748379446277
454us404,0.9999999999995453,5.074334755758696e-13
455us40,4.685123080612246e-15,1.0
454us516,1.0,2.2937334624871476e-15
456us512,1.0,1.3853624497378776e-14
458us279,3.8511171479841847e-11,0.9999999999614602
457us624,0.9999999999994316,5.879340866791778e-13
456us353,1.0,1.2194340073032643e-16
463us765,0.017364973892007012,0.9826350261080032
461us238,4.735743857873064e-13,0.9999999999995453
461us138,5.842783994502172e-12,0.999999999994202
463us545,8.327054651491236e-11,0.9999999999167812
463us354,0.9999999999998863,1.3158127840241998e-13
462us650,0.9999999999280362,7.199265321944956e-11
463us206,1.0,1.0059268861237502e-15
460us325,1.0,1.0182665422405606e-14
459us460,0.004365391089801585,0.9956346089102112
462us476,2.0486930347482204e-14,1.0
463us319,6.041711013590169e-09,0.9999999939583404
459us422,1.5052715234336038e-13,0.9999999999998863
463us713,2.0834403467875576e-10,0.999999999791612
460us226,6.087286176438296e-14,0.9999999999998863
463us939,0.008949652977293079,0.9910503470227013
461us677,1.1529115067804526e-09,0.9999999988471018
462us213,3.865067672412206e-14,1.0
463us646,1.3235824704059232e-11,0.9999999999868123
459us159,1.0,3.7992513115859584e-15
463us491,0.9999999999623697,3.7657458403137356e-11
462us725,1.0,4.1188082784886156e-16
460us150,6.0726124631616945e-12,0.9999999999939746
460us1,0.05696385645287826,0.9430361435471409
464us417,0.1325924472042095,0.8674075527958055
462us122,1.220455922721096e-12,0.9999999999987494
462us835,1.0,3.2807347628568666e-14
462us579,3.600632976842245e-12,0.9999999999964189
462us36,2.9564006205339882e-09,0.9999999970435738
461us95,1.0,2.5601441134628364e-17
463us992,1.0441570068984393e-09,0.9999999989557864
463us248,0.9999999999822649,1.7730978245897405e-11
462us611,0.0007539207652101472,0.9992460792348078
463us825,7.587479765616548e-15,1.0
459us212,1.0691742520489232e-13,0.9999999999998863
463us680,2.29305087782984e-12,0.9999999999977263
460us103,1.5881843175410104e-12,0.9999999999984084
463us388,0.9999999999998863,6.454501024558256e-14
461us30,1.0,3.158689856529147e-15
463us855,0.055190659772358604,0.944809340227623
460us669,0.009790477551105953,0.9902095224489189
460us37,6.933995749166891e-13,0.9999999999993179
459us87,1.0,5.8098148763863966e-15
463us880,0.0038432386779021143,0.9961567613220762
460us780,1.203472416303076e-12,0.9999999999987494
460us491,1.0,1.0558580191475515e-15
461us424,9.849274906733734e-14,0.9999999999998863
463us277,0.9999999999989768,9.97170142682346e-13
460us125,2.3814957662643475e-13,0.9999999999997726
463us418,0.9999999999970441,2.9247238885882235e-12
460us73,0.9999999999993179,6.505494756165592e-13
465us89,0.3636574987758402,0.636342501224159
463us159,0.9999999999998863,7.324929207277679e-14
462us416,0.003491010437828661,0.9965089895621633
460us536,0.034720364087335205,0.9652796359126509
463us582,1.0,2.9231876262183248e-15
462us791,2.049772023866932e-09,0.9999999979502263
463us783,0.08250553317795704,0.9174944668220203
465us638,2.9062636698258697e-13,0.9999999999996589
465us668,0.9037303317907086,0.0962696682092867
466us602,8.359204033877972e-13,0.9999999999992042
467us493,1.7575118737234342e-11,0.9999999999823785
468us491,2.194664475095415e-12,0.99999999999784
465us482,0.9999999999997726,1.9637653596272003e-13
465us605,0.46477145751243226,0.5352285424875702
466us1,0.03351867652510864,0.9664813234749134
467us837,3.597018673560922e-12,0.999999999996362
466us789,2.3555967238953876e-11,0.9999999999764668
467us561,1.496928296352458e-14,1.0
464us238,1.736999224622389e-11,0.9999999999826059
468us364,1.0,9.979180389081057e-15
467us925,0.008496846793337376,0.9915031532066636
467us354,1.56047130370332e-11,0.9999999999844249
467us649,2.0359217718692548e-14,1.0
467us246,1.0,2.5094438022718187e-16
466us170,0.0009004433407071757,0.9990995566592796
467us253,1.1329380671008972e-13,0.9999999999998863
467us752,7.191070541126522e-14,0.9999999999998863
468us705,4.887425960860315e-12,0.9999999999951115
467us82,1.1734074389559523e-13,0.9999999999998863
464us206,0.999999999996021,3.969177557757524e-12
465us271,1.1907612582578821e-09,0.9999999988092441
468us897,8.279294790152487e-16,1.0
468us339,0.01832920413068288,0.9816707958692891
468us737,4.0854711641157475e-14,1.0
465us822,4.607042349455391e-13,0.9999999999995453
468us576,3.3933255124928114e-15,1.0
468us137,3.6442068331704993e-11,0.9999999999635065
468us841,2.0296474057162344e-14,1.0
464us312,3.448287460219381e-14,1.0
465us1,7.071486576450305e-11,0.9999999999292868
468us63,3.856340454312046e-14,1.0
469us325,1.9657584526926572e-11,0.9999999999803322
468us641,0.23593201408899958,0.7640679859110141
465us168,3.738128375812494e-12,0.9999999999962483
468us183,6.289440021087978e-15,1.0
468us447,1.0,3.206091153875767e-14
468us992,1.0,1.889091648702095e-15
466us377,0.02879622628946729,0.9712037737105348
468us222,1.3681910337033848e-12,0.9999999999986358
472us749,0.9999999999996589,2.876809431889965e-13
466us558,9.591301142449703e-15,1.0
466us485,1.0,4.5067174685667885e-15
467us947,0.04619619457464329,0.9538038054253698
466us522,0.9999999999719194,2.808299172187349e-11
465us420,4.333445130392034e-12,0.9999999999956799
468us796,1.0,2.6134249604313624e-14
468us517,7.722249706612992e-14,0.9999999999998863
465us513,0.02840733676656779,0.9715926632334461
466us740,9.950801886021894e-14,0.9999999999998863
467us104,8.013920705155339e-13,0.9999999999992042
464us287,1.0,8.488615484302105e-15
468us27,0.027418916578867025,0.9725810834211555
468us263,0.0435530726190571,0.9564469273809202
468us1,1.0,1.0586622850574176e-16
472us511,1.0,1.1321972865673761e-15
472us445,1.0784313496251403e-13,0.9999999999998863
471us386,2.8267679399792672e-14,1.0
471us419,3.183314544038001e-12,0.9999999999968168
473us402,1.0,3.6586739563938176e-18
471us462,4.3397370880350743e-14,1.0
470us904,0.9999999999934062,6.638127107248834e-12
471us491,7.110978720019878e-14,0.9999999999998863
470us298,8.836756895041273e-14,0.9999999999998863
473us234,2.973208142524676e-12,0.9999999999970441
473us753,2.04809351857029e-09,0.9999999979519316
472us237,4.61801794664302e-10,0.9999999995382041
471us307,1.0,4.5206067338466734e-14
470us903,1.0,4.000233249334776e-15
474us213,0.07359253887556964,0.9264074611244083
471us81,1.0,1.116007877580701e-16
472us846,1.0,3.73030487222593e-15
472us713,1.4253693688601551e-09,0.9999999985745944
469us131,0.9999999999985221,1.4770246123818001e-12
469us153,0.8745622773378016,0.12543772266222183
470us1,2.830799842063746e-14,1.0
473us95,1.0,8.1467991066442665e-16
471us146,0.9999999999489546,5.107886901955839e-11
472us612,0.8354602615863759,0.1645397384136162
471us539,9.240640477746954e-12,0.9999999999907914
472us14,2.0746587483985134e-08,0.9999999792534029
470us414,5.232781977843097e-13,0.9999999999994316
473us614,3.569740144884787e-11,0.9999999999643023
470us768,0.003852189284150221,0.9961478107158495
472us648,1.8893221107747597e-11,0.999999999981128
473us1,1.0756350032040774e-12,0.9999999999989768
471us83,1.0,5.97093031118615e-15
471us147,1.0,3.5220201629027923e-15
470us869,1.220705601950448e-11,0.9999999999878355
470us226,1.0,1.9610839988961057e-14
472us320,2.6502806789017794e-15,1.0
471us773,0.9999999999992042,7.567465495938694e-13
469us490,3.1379731344208036e-13,0.9999999999996589
473us667,5.24314502834167e-14,1.0
471us1,1.0,2.6238359803231624e-15
473us373,1.0,9.31249260270044e-15
469us70,1.0,9.905338999401105e-16
473us788,1.5948579501636074e-15,1.0
471us759,0.9999999999997726,1.8105245679020445e-13
470us116,5.104343803210898e-13,0.9999999999994884
471us82,0.9999999999974989,2.5498198974733555e-12
472us38,0.2136144743917994,0.7863855256082075
472us478,1.0,4.91219594236324e-17
471us84,1.1690495714972565e-14,1.0
471us234,0.017351606793655456,0.9826483932063405
472us372,0.05530674843522496,0.9446932515647823
478us221,1.2606872916391528e-12,0.9999999999987494
477us274,0.018371510033409824,0.9816284899665707
478us788,2.962338750913662e-11,0.9999999999703277
476us498,1.1942684742564356e-10,0.9999999998806288
474us344,1.0,2.9576605366342956e-16
476us898,1.0,5.985919767097383e-15
475us312,1.1355684117213774e-14,1.0
476us355,9.905561674116698e-12,0.9999999999901092
478us597,1.9476883780890297e-12,0.9999999999980673
474us302,0.0020164728909368647,0.9979835271090772
477us21,1.0,6.382698844857496e-19
476us162,7.264437478429942e-13,0.9999999999993179
478us421,1.0,1.409642852575711e-17
478us364,0.040906802128004786,0.9590931978720035
476us530,1.5076885397049014e-10,0.9999999998492513
476us207,3.5351186518224e-15,1.0
477us399,1.9133096496111364e-14,1.0
477us242,0.013979001944910942,0.9860209980551127
478us186,0.005414306149619943,0.9945856938503833
476us227,0.9999999999997726,2.593750778076931e-13
476us747,1.0,2.334722242621181e-16
476us267,1.2629286181365413e-12,0.9999999999987494
478us265,1.0,4.269562683567126e-14
475us106,5.7979455111881075e-12,0.999999999994202
474us193,1.0,2.4876134027878056e-16
476us340,3.6615778533457997e-11,0.9999999999633928
476us877,2.2445559607942353e-08,0.9999999775544668
478us570,1.8746614346611236e-13,0.9999999999997726
475us717,4.605865666144008e-14,1.0
478us621,0.04300418796320971,0.9569958120368008
474us438,7.642998461043127e-12,0.999999999992383
475us534,1.0,8.579347587884343e-15
478us697,0.017330673069091973,0.9826693269309026
474us409,2.2832024342318533e-10,0.9999999997717168
477us168,1.0,5.2158839215240154e-17
476us147,0.9999999999998863,6.102585448811821e-14
474us159,0.999999999878014,1.2202603531802386e-10
475us134,2.8925448406845073e-10,0.9999999997107807
475us1,3.385452709069776e-13,0.9999999999996589
475us503,1.0,1.0454629706380732e-15
474us254,1.0,2.2536902359760878e-14
475us868,1.247981304446622e-14,1.0
475us469,1.5235144150641168e-13,0.9999999999998863
475us412,8.324713650955193e-14,0.9999999999998863
474us64,1.0,3.9303664136965334e-14
476us426,2.239684939700462e-09,0.9999999977603693
477us561,1.0,3.053113032733107e-15
475us767,6.508888895123413e-13,0.9999999999993179
483us711,8.193072094040729e-15,1.0
475us625,0.9999999999989768,9.675066695267818e-13
477us436,0.001811137997009579,0.9981888620029661
474us494,1.0,4.096191479885819e-14
478us328,1.0,1.4878810119314024e-14
476us610,1.0,8.426913856598405e-16
477us635,1.028548142282456e-10,0.9999999998971134
477us105,0.41251041004940997,0.5874895899505757
475us574,1.1496261712093891e-13,0.9999999999998863
478us310,2.9708875210719424e-10,0.9999999997029363
474us376,8.666003991107141e-13,0.9999999999990905
478us804,0.0414972806858967,0.9585027193140916
477us527,1.0,4.41648724992437e-14
477us79,1.0,2.7791093703026434e-15
476us573,4.391568005463076e-11,0.9999999999561169
474us140,0.9999999999995453,4.2654814664760513e-13
478us501,1.0,2.194033473218591e-17
478us109,6.725430523410526e-12,0.9999999999932925
477us207,9.473206421904407e-12,0.999999999990564
482us220,2.858364488588399e-10,0.9999999997141913
482us691,8.028153426307405e-13,0.9999999999992042
482us27,1.0,1.2525587100943543e-14
479us481,0.008643609331965153,0.9913563906680072
480us321,0.9999999999786269,2.137549722947159e-11
481us69,1.176969344573563e-12,0.9999999999988631
482us369,0.0030794982929161006,0.9969205017070641
483us435,0.9999999999694751,3.0552423159107664e-11
482us755,0.05554711587971763,0.9444528841203095
483us171,1.0,2.2640464150619067e-15
483us825,4.241912278480332e-14,1.0
481us828,0.9999999999996589,3.701713477713037e-13
483us669,2.4479393687661395e-13,0.9999999999997726
481us573,0.999999999996021,3.9620048023222876e-12
480us79,2.2491233333938544e-11,0.99999999997749
482us496,4.1251122063787e-15,1.0
481us520,2.3186150684171575e-13,0.9999999999997726
479us462,0.9999999999425881,5.7390103663252986e-11
482us304,8.553296010261619e-13,0.9999999999990905
480us23,1.0,3.468908329718317e-15
481us239,1.3593683818992676e-13,0.9999999999998863
480us340,1.35768309724418e-12,0.9999999999986358
483us468,0.9999999998916564,1.0835126515509698e-10
481us368,2.1166730370655816e-13,0.9999999999997726
482us656,0.9999999999962483,3.785323189631286e-12
480us149,1.0,1.5222643097840077e-15
480us709,0.0023449626398006425,0.997655037360184
479us6,1.030287624439187e-13,0.9999999999998863
483us378,0.9999999999998863,9.572806219467947e-14
482us137,7.672781035262683e-13,0.9999999999992042
479us208,0.007059704986936076,0.9929402950130538
480us228,0.9999999999261036,7.384618825783952e-11
479us418,2.3161191267230232e-11,0.9999999999768079
483us776,1.0,1.0620568076346719e-14
479us104,0.019879509627659435,0.9801204903723635
481us787,1.5280313736771253e-13,0.9999999999998863
483us266,1.4398704795057315e-10,0.9999999998559588
483us232,6.303774948188718e-12,0.9999999999937472
483us107,1.0727660466947337e-12,0.9999999999989768
481us137,2.641990150590365e-11,0.9999999999736247
482us78,1.884556143530841e-13,0.9999999999997726
483us756,4.597312671848587e-12,0.9999999999954525
482us730,2.2623152983343037e-13,0.9999999999997726
483us1,8.468708221639497e-12,0.9999999999915872
483us44,2.4461064542093162e-14,1.0
480us572,2.917277297600491e-11,0.9999999999707825
482us342,5.558140296281413e-13,0.9999999999994316
483us522,0.9999999999727152,2.726691820673093e-11
483us66,0.010878675736144294,0.9891213242638571
481us648,2.471419279987543e-13,0.9999999999997726
480us257,0.008496159636166649,0.9915038403638484
479us314,0.045937259296116646,0.9540627407038904
480us386,1.636026255766841e-13,0.9999999999998863
480us39,8.633499935377437e-15,1.0
481us279,1.0,6.8201568167933906e-18
481us739,1.313089920898143e-15,1.0
483us635,8.361370709136367e-14,0.9999999999998863
481us200,3.164335995338866e-14,1.0
482us193,4.265404343954234e-12,0.9999999999956799
481us551,8.583096123228399e-14,0.9999999999998863
479us238,1.0,2.0753312155173124e-15
483us307,0.0018248424493784747,0.9981751575506298
481us102,0.21576482915753095,0.784235170842456
479us361,0.1080807883550018,0.8919192116450142
479us538,0.016045929446624172,0.9839540705534002
481us465,3.8985951836450706e-12,0.9999999999961346
481us770,0.006394693343316156,0.9936053066566921
480us616,0.1306072938934653,0.8693927061065448
482us641,1.0187896756996142e-12,0.9999999999989768
479us272,0.02604076275708594,0.9739592372429143
481us186,0.0016283572435159496,0.9983716427564581
480us421,0.028868133641110502,0.9711318663588688
481us497,2.077833034567767e-11,0.9999999999791953
483us587,2.593304225596434e-10,0.9999999997406803
480us202,0.9999999999961346,3.916548413270091e-12
481us735,1.0,3.523760413344956e-17
480us470,0.9999999999996589,2.914494666077595e-13
482us1,0.9999999996732072,3.2678181444934654e-10
481us252,1.0,3.929139661907606e-15
486us35,1.0876309549322438e-13,0.9999999999998863
487us589,0.07056557945910284,0.9294344205409237
485us224,1.0,1.0548418895109965e-17
485us25,2.6434442589304824e-13,0.9999999999997726
485us617,0.9999999999998863,1.5719343062934304e-13
484us518,4.353889047271163e-12,0.9999999999956799
484us135,8.7323219967287e-12,0.9999999999912461
487us450,1.0,8.262485009740946e-17
487us500,0.9999999999946567,5.328293708540446e-12
484us400,1.0,3.952997530516967e-15
486us825,1.0,1.458969079300587e-14
484us554,3.5983587735685548e-12,0.999999999996362
485us312,1.413078816867767e-13,0.9999999999998863
487us99,1.0,2.3684782122903318e-14
487us326,7.450024588250018e-13,0.9999999999992042
486us1,0.9999999999997726,2.6979149855789624e-13
484us305,1.0,7.675237205905903e-16
486us107,0.011493198499105187,0.9885068015009175
485us624,0.19174502707208554,0.8082549729278983
484us231,1.0,2.3091938446226622e-15
485us175,0.999999999998181,1.7870550940462933e-12
484us301,1.0,3.3023707555922493e-16
487us285,0.999999999936108,6.390779831556892e-11
487us552,1.0,9.327934191129542e-16
484us1,1.0,7.273077554576737e-16
485us58,1.766574949508742e-12,0.999999999998181
487us879,1.0,2.7548108966326655e-14
487us533,1.0,1.2207275085287967e-14
486us367,2.954810090829158e-13,0.9999999999996589
486us71,0.32222574636269946,0.677774253637324
486us281,2.1359908294571946e-12,0.99999999999784
486us675,1.0,7.893446906547846e-16
486us549,3.446974810015593e-10,0.9999999996553015
485us1,0.9999999999998863,1.67733023813004e-13
485us660,5.507744933053912e-12,0.999999999994543
485us717,0.9999999999955662,4.380818924335668e-12
484us171,0.013349635196730518,0.9866503648032423
487us735,1.0,2.948851919542089e-15
484us260,0.015622742052912048,0.9843772579470822
485us415,0.01759596189063672,0.9824040381093543
487us164,0.9999999999996589,3.9332255701513424e-13
486us128,1.0,8.795852851153468e-16
486us466,1.2334591747812136e-12,0.9999999999987494
487us392,8.544280189049735e-13,0.9999999999990905
487us815,5.442696910769819e-14,1.0
485us439,4.115100490232764e-13,0.9999999999995453
487us412,0.05378675743520686,0.9462132425647664
485us693,0.024501620036685216,0.9754983799633077
486us429,0.006173724323372582,0.9938262756766328
486us153,1.0,5.153265886310757e-17
486us847,1.0,3.611760542074506e-16
486us750,1.0,3.1577387605291666e-16
486us174,1.0,4.6141982967796176e-15
484us439,2.1059143035762405e-10,0.999999999789452
487us223,0.27593169390574795,0.7240683060942642
484us469,0.9999999999899956,1.0010140952481253e-11
485us535,0.9999999999996589,3.8523512576102156e-13
486us717,1.0,3.0293880986152184e-16
487us266,3.503030195418827e-13,0.9999999999996589
485us360,0.006749564385370242,0.9932504356146439
485us589,3.074328556392608e-11,0.9999999999692477
487us474,2.3497321080460205e-13,0.9999999999997726
487us81,0.9999999984203214,1.5796584411725835e-09
487us354,0.9999999999998863,9.031258150915938e-14
486us592,1.0,2.3954339369378407e-16
484us9,0.9999999997968416,2.031191559643883e-10
490us920,0.9999999999840838,1.5892758411319297e-11
492us96,1.0,3.1719855428557216e-14
488us179,9.129536790400098e-11,0.9999999999087095
491us617,1.0,2.5811107334815674e-16
490us805,0.9999999999993747,6.143849627719039e-13
491us324,0.049987961050218584,0.9500120389497771
491us524,0.030504805237141087,0.9694951947628679
488us563,1.758825577536561e-12,0.9999999999982947
492us33,3.6808545375202916e-11,0.9999999999631655
492us302,0.9999999999997726,1.8154368219465938e-13
490us225,4.932183734932541e-08,0.9999999506781604
491us58,1.0,3.5468927195096072e-15
492us361,0.9999999999998863,7.890669686818268e-14
491us600,2.4026788494646904e-14,1.0
490us680,0.14168558005610218,0.8583144199438856
490us844,3.9604967208690013e-13,0.9999999999996589
490us545,0.9999999999661213,3.3866914058592406e-11
492us195,0.013993355321000765,0.9860066446790006
489us189,1.0,8.925308421386971e-16
491us1,1.0,1.813017655438931e-15
488us469,0.033437823398481406,0.9665621766015021
488us33,2.2224831554638442e-13,0.9999999999997726
491us376,0.03862872954593698,0.9613712704540426
489us1,9.614274814677265e-13,0.9999999999990905
490us642,1.1923704719496858e-12,0.9999999999988631
490us163,1.0,1.000450094382582e-14
492us115,1.0,5.0476197117584854e-18
489us656,1.0,3.764140956391496e-18
489us235,7.630152250676815e-13,0.9999999999992042
490us877,0.029291889355849213,0.9707081106441299
491us110,1.0,2.3075116545536273e-14
488us445,2.123517060010381e-12,0.99999999999784
489us378,1.0898285471277305e-14,1.0
490us454,7.593782396628038e-14,0.9999999999998863
490us900,1.0,2.354011704150686e-15
489us705,0.9999999999982947,1.6604306375891764e-12
491us490,3.900401276740693e-12,0.9999999999961346
491us244,0.9999999999952252,4.762441914648609e-12
489us401,3.801464568280471e-13,0.9999999999996589
488us272,1.0,3.603251002125916e-16
490us30,2.2006085555238345e-10,0.9999999997799023
492us406,0.9999999999994316,5.744287797316773e-13
489us426,3.6051107931686124e-12,0.999999999996362
490us605,1.0,4.380168423279756e-14
491us397,0.9999999999872671,1.2703732294950101e-11
492us1,3.0646678160810217e-13,0.9999999999996589
491us754,2.5135308027928537e-13,0.9999999999997726
492us408,1.0,1.4180396840461972e-14
490us755,1.0,1.9423152660599597e-17
489us546,0.9999999998397016,1.6028377954861809e-10
489us468,0.010340934863036728,0.9896590651369476
491us781,1.0698726916680821e-13,0.9999999999998863
492us490,1.8120779110988317e-13,0.9999999999997726
490us296,4.835626817980767e-15,1.0
490us228,0.02053920926849678,0.9794607907314896
491us274,0.9999999999982947,1.6931714848664108e-12
492us573,1.0,9.424401385866098e-15
491us576,1.2544324159117564e-11,0.9999999999874944
488us105,1.0,9.16855298046771e-15
488us51,0.027049498028582548,0.9729505019714058
490us477,1.0,7.262226085763691e-15
490us504,1.0,5.441990764243513e-16
492us469,0.044995473033584824,0.9550045269663895
494us344,2.888761758063762e-12,0.9999999999971578
494us484,5.516666927453166e-12,0.9999999999944293
493us411,7.465263699564074e-14,0.9999999999998863
497us177,8.354991932328031e-14,0.9999999999998863
493us103,0.12017071022503789,0.8798292897749459
497us720,5.4848275738974537e-14,0.9999999999999432
494us56,6.855679016593728e-13,0.9999999999993179
494us299,0.9999999999901092,9.920795431966122e-12
497us417,1.0,1.2653820158449709e-15
497us871,2.769088483011618e-12,0.9999999999972147
494us775,1.680962445063164e-11,0.9999999999831743
496us325,0.0021559643205861113,0.9978440356794288
493us38,1.0,1.119086325537471e-14
495us207,0.9999999999998863,1.2509897178635784e-13
497us261,1.0,5.249326007947544e-16
493us215,0.05623343591777571,0.943766564082207
497us836,5.718152787349759e-14,0.9999999999998863
495us423,3.816203558407831e-12,0.9999999999961346
495us257,1.7972904948768165e-11,0.9999999999820375
494us185,2.6436977531124577e-09,0.9999999973563263
494us516,6.211559197559197e-12,0.9999999999937472
496us91,0.012152707298346374,0.9878472927016683
497us227,1.0,2.5092959751119254e-14
496us478,4.182413777204133e-08,0.9999999581758638
494us652,1.0234153214144972e-11,0.9999999999897682
493us474,0.9999999999992042,8.236898667609921e-13
495us362,0.03431800106310964,0.9656819989369003
494us738,2.998413060374644e-10,0.9999999997002078
496us498,0.07858913783041145,0.9214108621695886
493us307,1.980785656683544e-15,1.0
494us210,1.908864307956671e-14,1.0
497us764,1.9598865413602896e-13,0.9999999999997726
494us558,0.9999999999996589,3.476387504476445e-13
493us146,8.404557239875641e-12,0.9999999999915872
495us14,1.014513318274294e-13,0.9999999999998863
496us444,1.9325028417999252e-13,0.9999999999997726
495us182,1.0,5.2600206451821635e-14
497us199,1.0,4.224734231896592e-15
497us805,1.0,2.1029835352285546e-15
495us711,5.802968837903513e-14,0.9999999999998863
497us547,0.038452660174437485,0.9615473398255374
496us661,0.6767647357826229,0.32323526421738563
494us872,3.126383971066265e-14,1.0
494us83,0.23927101998927938,0.7607289800107294
494us433,3.7068650935696786e-11,0.9999999999629381
494us827,0.03182646025869855,0.9681735397412784
493us265,2.6926790042113527e-13,0.9999999999997726
494us596,1.1274066454722745e-07,0.9999998872593273
495us103,1.0,6.936747870501845e-16
493us342,1.0,3.421201578444319e-17
494us370,1.0,8.622204389007605e-17
497us639,0.022232876172893233,0.977767123827086
494us407,0.9999999999997726,2.43842928509492e-13
496us310,1.0,4.437183361612479e-15
497us502,6.660065440725079e-13,0.9999999999993179
497us62,2.1330925696441147e-13,0.9999999999997726
494us259,4.07336867402319e-15,1.0
495us508,1.0,2.25714171850314e-16
498us192,1.6832417865896027e-11,0.9999999999831743
500us322,0.9999999999998863,1.4847137259787665e-13
498us103,1.0,2.695919086549855e-15
500us172,0.9999999999995453,4.4451895861742233e-13
500us507,0.022261706447168256,0.9777382935528176
501us957,1.0,2.385624353508016e-15
498us237,1.0808739239272589e-12,0.9999999999988631
498us533,0.04891034702228663,0.9510896529777302
499us244,1.0,2.527932341617113e-15
